conversation_id,customer_message,intent
CONV-02176,"Hi, I'd like to withdraw this purchase if it hasn't shipped. I noticed this while reviewing my recent activity. I'd appreciate your help.",order_cancellation
CONV-00675,"Hello, Can you cancel ORD-101945 for me? This is my first time dealing with this issue. Can you check?",order_cancellation
CONV-03055,I need some help. The delivery date for ORD-100281 has passed and I'm still waiting. Please let me know.,delivery_delay
CONV-02716,"Hello, Could you help me end my recurring plan? I haven't changed anything on my account. Thank you.",subscription_cancel
CONV-00894,One product from my order is missing. This is my first time dealing with this issue. Can you check?,missing_item
CONV-01140,Quick question: The promised delivery window is over for ORD-100314. I noticed this while reviewing my recent activity. Thanks.,delivery_delay
CONV-03534,Please advise: Would you mind checking the latest status of ORD-100169? I’m trying to sort this out before the end of the day. I’d like to resolve this today.,order_status
CONV-00331,I wanted to check whether Please stop my recurring membership. This is my first time dealing with this issue.,subscription_cancel
CONV-04486,Please advise: Can you cancel ORD-101810 for me? I placed the order earlier today. I'd appreciate your help.,order_cancellation
CONV-04958,Quick question: Do you have an update on ORD-100241? I want to know where it stands. I’m trying to sort this out before the end of the day. I’d like to resolve this today.,order_status
CONV-01028,Just checking — The discount isn't being applied even though I entered the code. I noticed this while reviewing my recent activity. I’d like to resolve this today.,promo_code
CONV-02609,I’m contacting support because My multi-item order is incomplete. I haven't changed anything on my account.,missing_item
CONV-03556,I wanted to check whether The delivered item doesn't match my order. I haven't changed anything on my account. Can you check?,wrong_item
CONV-02235,Please advise: Why are there duplicate transactions for one order? I placed the order earlier today. Any guidance would be helpful.,duplicate_charge
CONV-00223,I need some help. What exactly is included with this item? I haven't changed anything on my account.,product_information
CONV-02339,"Hello, Why are there duplicate transactions for one order? I haven't changed anything on my account. Can you check?",duplicate_charge
CONV-02320,"Hello, I entered the wrong delivery address. Can it be corrected? This is my first time dealing with this issue.",address_change
CONV-00462,Please help me arrange a return. I haven't changed anything on my account.,return_request
CONV-01074,"I’m contacting support because ORD-100305 was due on Tuesday, but it still hasn't arrived. Please let me know.",delivery_delay
CONV-00201,I wanted to check whether Please stop my recurring membership. Please let me know.,subscription_cancel
CONV-02088,Could you help me? Please update the destination before the order ships. I noticed this while reviewing my recent activity. Thanks.,address_change
CONV-04147,"Hello, My package contains a different product. I haven't changed anything on my account.",wrong_item
CONV-00110,Just checking — Why does the payment fail whenever I try to complete the order? I placed the order earlier today. Any guidance would be helpful.,payment_failure
CONV-01432,I need some help. There are changes in my profile that I didn't make. This is my first time dealing with this issue. Please let me know.,account_security
CONV-01615,"I wanted to check whether The box arrived, but adapter wasn't inside. This is my first time dealing with this issue. Thank you.",missing_item
CONV-00333,My subscription payment was higher than I expected. Can you check?,subscription_billing
CONV-00933,"Hello, Can you cancel ORD-101815 for me? I haven't changed anything on my account. Thank you.",order_cancellation
CONV-02539,Quick question: Do you have an update on ORD-100231? I want to know where it stands. I noticed this while reviewing my recent activity. Thanks.,order_status
CONV-00615,I need some help. Can you explain the latest recurring charge? This is my first time dealing with this issue. Please let me know.,subscription_billing
CONV-00854,Could you help me? Please update the destination before the order ships. I placed the order earlier today. I'd appreciate your help.,address_change
CONV-03404,I’m contacting support because I think someone may have accessed my account. Please let me know.,account_security
CONV-04888,Please advise: I can't finish the purchase because the payment isn't accepted. I’m trying to sort this out before the end of the day. I'd appreciate your help.,payment_failure
CONV-00749,Quick question: Can you give me an ETA for this shipment? I’m trying to sort this out before the end of the day. I’d like to resolve this today.,delivery_estimate
CONV-02168,Just checking — Can you explain the latest recurring charge? I noticed this while reviewing my recent activity. I’d like to resolve this today.,subscription_billing
CONV-03199,I wanted to check whether I noticed a login I don't recognize. I haven't changed anything on my account. Please let me know.,account_security
CONV-02682,"Hi, Can you see what stage ORD-100237 is at right now? I noticed this while reviewing my recent activity. I'd appreciate your help.",order_status
CONV-03021,I’m contacting support because Could you explain the return process for this purchase? Thank you.,return_request
CONV-02078,Just checking — Can you help me cancel my recent order? I noticed this while reviewing my recent activity. Any guidance would be helpful.,order_cancellation
CONV-02118,I’m contacting support because Why was my subscription charged this month? This is my first time dealing with this issue.,subscription_billing
CONV-00036,Could you help me? One product from my order is missing. I placed the order earlier today. I'd appreciate your help.,missing_item
CONV-02413,"I expected this shipment already, but it hasn't turned up. This is my first time dealing with this issue. Please let me know.",delivery_delay
CONV-01888,Could you explain the available options for this product? This is my first time dealing with this issue.,product_information
CONV-00897,"My delivery arrived, but the item inside is damaged. This is my first time dealing with this issue. Can you check?",damaged_item
CONV-03389,I’m contacting support because I opened the package and found the product broken. I haven't changed anything on my account. Please let me know.,damaged_item
CONV-01923,Could you help me? I want to cancel my subscription. I’m trying to sort this out before the end of the day. Any guidance would be helpful.,subscription_cancel
CONV-01056,"Hi, I can't sign in to my account. I noticed this while reviewing my recent activity. Any guidance would be helpful.",account_access
CONV-04702,Could you help me? I no longer want this order. Is cancellation still possible? I placed the order earlier today. Any guidance would be helpful.,order_cancellation
CONV-02396,"Hello, I entered the wrong delivery address. Can it be corrected? This is my first time dealing with this issue. Can you check?",address_change
CONV-00571,I need some help. Where is ORD-104885 right now? This is my first time dealing with this issue. Can you check?,delivery_tracking
CONV-01732,I want to cancel my subscription.,subscription_cancel
CONV-03476,"I’m contacting support because ORD-100355 was due on Thursday, but it still hasn't arrived. This is my first time dealing with this issue.",delivery_delay
CONV-00453,"Hello, My discount code isn't working. I haven't changed anything on my account. Can you check?",product_information
CONV-01993,Just checking — I placed ORD-100173 recently. What is happening with it? I placed the order earlier today. I'd appreciate your help.,order_status
CONV-03380,Why is the coupon being rejected at checkout? This is my first time dealing with this issue. Please let me know.,promo_code
CONV-02453,Please advise: My parcel is 3 days late. Can you investigate? I’m trying to sort this out before the end of the day. Thanks.,delivery_delay
CONV-00534,I need some help. The delivery date for ORD-100291 has passed and I'm still waiting. I haven't changed anything on my account.,delivery_delay
CONV-04822,I need some help. The discount isn't being applied even though I entered the code. This is my first time dealing with this issue. Thank you.,promo_code
CONV-00620,I need some help. Has the refund for ORD-101200 been issued yet? I haven't changed anything on my account. Can you check?,refund_status
CONV-01509,I need some help. Where is ORD-104855 right now? This is my first time dealing with this issue. Please let me know.,delivery_tracking
CONV-02839,Please advise: My parcel is 5 days late. Can you investigate? I noticed this while reviewing my recent activity. Thanks.,delivery_delay
CONV-02227,Quick question: The promised delivery window is over for ORD-100434. I noticed this while reviewing my recent activity. Thanks.,delivery_delay
CONV-04351,Please advise: My discount code isn't working. I noticed this while reviewing my recent activity. I’d like to resolve this today.,promo_code
CONV-00789,Something about my account activity looks suspicious. This is my first time dealing with this issue. Can you check?,account_security
CONV-01831,Please advise: What steps do I need to follow to return this product? I’m trying to sort this out before the end of the day. I'd appreciate your help.,return_request
CONV-01054,I’m contacting support because My multi-item order is incomplete. This is my first time dealing with this issue. Thank you.,missing_item
CONV-03854,Please advise: I forgot my password. How can I reset it? I noticed this while reviewing my recent activity. I’d like to resolve this today.,password_reset
CONV-01096,Please advise: My parcel is 3 days late. Can you investigate? I’m trying to sort this out before the end of the day. I'd appreciate your help.,delivery_delay
CONV-00988,I’m contacting support because Can you see what stage ORD-100192 is at right now?,order_status
CONV-03293,I need some help. Why does the payment fail whenever I try to complete the order? I haven't changed anything on my account.,payment_failure
CONV-04878,"Hello, Why are there duplicate transactions for one order?",duplicate_charge
CONV-03971,Just checking — The item I received isn't the one I ordered. I noticed this while reviewing my recent activity. Thanks.,wrong_item
CONV-00802,I wanted to check whether I think I was charged more than once for a single checkout. I haven't changed anything on my account. Please let me know.,duplicate_charge
CONV-03744,"Could you help me? I expected this shipment already, but it hasn't turned up. I noticed this while reviewing my recent activity. Thanks.",delivery_delay
CONV-03949,I need some help. The delivery date for ORD-100451 has passed and I'm still waiting. This is my first time dealing with this issue.,delivery_delay
CONV-01262,I’m contacting support because I can't sign in to my account. Thank you.,account_access
CONV-04139,I’m contacting support because I opened the package and found the product broken. Can you check?,damaged_item
CONV-00840,I’m contacting support because My multi-item order is incomplete. This is my first time dealing with this issue. Can you check?,missing_item
CONV-01949,I’m contacting support because Could you tell me the current location or transit stage of my parcel? This is my first time dealing with this issue. Please let me know.,delivery_tracking
CONV-00054,Just checking — The login page won't let me access my account. I’m trying to sort this out before the end of the day. I'd appreciate your help.,account_access
CONV-01970,"Hello, I can't finish the purchase because the payment isn't accepted. Please let me know.",payment_failure
CONV-03918,"Hello, I forgot my password. How can I reset it? I haven't changed anything on my account. Thank you.",password_reset
CONV-02942,"Quick question: The box arrived, but cable wasn't inside. I noticed this while reviewing my recent activity. Thanks.",missing_item
CONV-03684,My account suddenly won't let me log in. Please let me know.,account_access
CONV-00152,I’m contacting support because How can I prevent the plan from renewing? I haven't changed anything on my account. Please let me know.,subscription_cancel
CONV-04228,Could you help me? The same purchase appears twice on my card statement. I placed the order earlier today. Thanks.,duplicate_charge
CONV-04342,"Hello, I'm locked out of my account and need access. Thank you.",account_access
CONV-04777,I need some help. The discount isn't being applied even though I entered the code. I haven't changed anything on my account.,promo_code
CONV-04328,I wanted to check whether The delivered item doesn't match my order. This is my first time dealing with this issue. Please let me know.,wrong_item
CONV-02315,Please advise: I forgot my password. How can I reset it? I noticed this while reviewing my recent activity. Thanks.,password_reset
CONV-00488,Could you help me? Can you send me through the password recovery process? I’m trying to sort this out before the end of the day. I'd appreciate your help.,password_reset
CONV-03464,"Please advise: I received the package, but one of the products is absent. I placed the order earlier today. I’d like to resolve this today.",missing_item
CONV-04887,"Hello, What steps do I need to follow to return this product? This is my first time dealing with this issue. Please let me know.",return_request
CONV-02432,I wanted to check whether I keep getting rejected when I try to sign in. I haven't changed anything on my account. Can you check?,account_access
CONV-03962,I need some help. Can I change the shipping address for ORD-103680? I haven't changed anything on my account. Please let me know.,address_change
CONV-02491,Could you help me? What is the estimated delivery date for my package? I’m trying to sort this out before the end of the day. Any guidance would be helpful.,delivery_estimate
CONV-02191,Something about my account activity looks suspicious. I haven't changed anything on my account.,account_security
CONV-01436,"Hi, When should the refund appear in my account? I’m trying to sort this out before the end of the day. Any guidance would be helpful.",refund_status
CONV-01515,I’m contacting support because Checkout keeps rejecting my payment. This is my first time dealing with this issue.,payment_failure
CONV-02107,I need some help. I changed my mind and would like to send the item back. I haven't changed anything on my account. Please let me know.,return_request
CONV-01531,I no longer want this order. Is cancellation still possible? I haven't changed anything on my account. Can you check?,order_cancellation
CONV-00540,Just checking — Where is ORD-104810 right now? I placed the order earlier today. I’d like to resolve this today.,delivery_tracking
CONV-01372,I’m contacting support because Roughly how long will delivery take? This is my first time dealing with this issue. Thank you.,delivery_estimate
CONV-04708,I’m contacting support because I can't sign in to my account. I haven't changed anything on my account. Please let me know.,account_access
CONV-01144,Quick question: I want to return ORD-100960. How do I start? I noticed this while reviewing my recent activity. Thanks.,return_request
CONV-01062,Just checking — Has the refund for ORD-101215 been issued yet? I’m trying to sort this out before the end of the day. Any guidance would be helpful.,refund_status
CONV-04077,I wanted to check whether I have a question about the charge on my recurring plan. Can you check?,subscription_billing
CONV-04927,"Hello, My parcel is 4 days late. Can you investigate? This is my first time dealing with this issue. Please let me know.",delivery_delay
CONV-00418,I need some help. Where is ORD-104995 right now? I haven't changed anything on my account. Thank you.,delivery_tracking
CONV-00061,I was sent the wrong model. I haven't changed anything on my account. Please let me know.,wrong_item
CONV-02387,I need some help. Has the refund for ORD-101080 been issued yet? I haven't changed anything on my account. Can you check?,refund_status
CONV-04405,Quick question: Can you tell me more about this product's features? I placed the order earlier today. I’d like to resolve this today.,product_information
CONV-03675,"Hi, Checkout keeps rejecting my payment. I noticed this while reviewing my recent activity. I'd appreciate your help.",payment_failure
CONV-00200,Why is the coupon being rejected at checkout? Thank you.,promo_code
CONV-02504,Just checking — Where is ORD-104930 right now? I placed the order earlier today. I’d like to resolve this today.,delivery_tracking
CONV-04952,"I wanted to check whether The box arrived, but charger wasn't inside. I haven't changed anything on my account. Please let me know.",missing_item
CONV-00850,I need some help. The discount isn't being applied even though I entered the code. This is my first time dealing with this issue. Can you check?,promo_code
CONV-04850,Quick question: I need to redirect this package to another address. I’m trying to sort this out before the end of the day. I'd appreciate your help.,address_change
CONV-02756,I wanted to check whether Can you tell me more about this product's features?,product_information
CONV-03975,Quick question: Can you tell me more about this product's features? I placed the order earlier today. Thanks.,product_information
CONV-04266,"Hi, I see two charges for the same purchase. I noticed this while reviewing my recent activity. Any guidance would be helpful.",duplicate_charge
CONV-04369,"Hello, I can't finish the purchase because the payment isn't accepted. This is my first time dealing with this issue. Thank you.",payment_failure
CONV-04124,Could you help me? Please help me arrange a return. I noticed this while reviewing my recent activity. Thanks.,return_request
CONV-03441,My account suddenly won't let me log in. I haven't changed anything on my account. Please let me know.,account_access
CONV-04930,Just checking — I don't want the subscription to continue after this billing period. I noticed this while reviewing my recent activity. I’d like to resolve this today.,subscription_cancel
CONV-00875,Please advise: I received a security alert for an unfamiliar sign-in. I placed the order earlier today. Thanks.,account_security
CONV-03098,Just checking — The login page won't let me access my account. I’m trying to sort this out before the end of the day. I'd appreciate your help.,account_access
CONV-03446,I wanted to check whether The promised delivery window is over for ORD-100359. Can you check?,delivery_delay
CONV-01582,Please advise: My discount code isn't working. I’m trying to sort this out before the end of the day. Thanks.,promo_code
CONV-00353,"Hi, Checkout keeps rejecting my payment. I placed the order earlier today. I’d like to resolve this today.",payment_failure
CONV-02293,Please update the destination before the order ships. This is my first time dealing with this issue. Thank you.,address_change
CONV-02591,Just checking — The delivery date for ORD-100496 has passed and I'm still waiting. I placed the order earlier today. I'd appreciate your help.,delivery_delay
CONV-03928,Just checking — Why does the payment fail whenever I try to complete the order? I placed the order earlier today. I'd appreciate your help.,payment_failure
CONV-01123,Please advise: I can't finish the purchase because the payment isn't accepted. I noticed this while reviewing my recent activity. I'd appreciate your help.,payment_failure
CONV-00799,Could you explain the available options for this product? Can you check?,product_information
CONV-00895,I’m contacting support because Where should I enter my promo code? Thank you.,promo_code
CONV-03254,Just checking — There are changes in my profile that I didn't make. I placed the order earlier today. I'd appreciate your help.,account_security
CONV-03970,Please advise: Can you cancel ORD-101790 for me? I noticed this while reviewing my recent activity. I’d like to resolve this today.,order_cancellation
CONV-04568,"Hello, My parcel is 6 days late. Can you investigate? I haven't changed anything on my account. Please let me know.",delivery_delay
CONV-04183,I wanted to check whether The item arrived damaged. What should I do? This is my first time dealing with this issue. Please let me know.,damaged_item
CONV-02627,"Hello, I don't recognize the amount billed for my membership. This is my first time dealing with this issue. Thank you.",subscription_billing
CONV-00512,"Please advise: I received the package, but one of the products is absent. I noticed this while reviewing my recent activity. I’d like to resolve this today.",missing_item
CONV-01125,"Please advise: I received the package, but one of the products is absent. I’m trying to sort this out before the end of the day. Thanks.",missing_item
CONV-03793,I wanted to check whether I want to track the package that was just dispatched. I haven't changed anything on my account. Thank you.,delivery_tracking
CONV-00807,I’m contacting support because Where can I request a password reset? This is my first time dealing with this issue. Please let me know.,password_reset
CONV-01634,Quick question: I want to track the package that was just dispatched. I noticed this while reviewing my recent activity. I'd appreciate your help.,delivery_tracking
CONV-01112,I’m checking on ORD-100220. Could you tell me its current status? I haven't changed anything on my account. Can you check?,order_status
CONV-00059,I’m contacting support because I see two charges for the same purchase. This is my first time dealing with this issue. Can you check?,duplicate_charge
CONV-04729,I need some help. What exactly is included with this item? I haven't changed anything on my account. Can you check?,product_information
CONV-01129,I wanted to check whether I want to track the package that was just dispatched. Thank you.,delivery_tracking
CONV-01572,"Hello, Can you show me the latest tracking update for my shipment? This is my first time dealing with this issue.",delivery_tracking
CONV-01077,Please advise: I'm still waiting for the money from my return. Can you check? I noticed this while reviewing my recent activity. I’d like to resolve this today.,refund_status
CONV-04534,"I’m contacting support because ORD-100395 was due on Tuesday, but it still hasn't arrived.",delivery_delay
CONV-04069,I wanted to check whether I want to return ORD-100875. How do I start? This is my first time dealing with this issue. Thank you.,return_request
CONV-03632,"Hello, Could you help me end my recurring plan? Thank you.",subscription_cancel
CONV-00795,I wanted to check whether I want to track the package that was just dispatched. I haven't changed anything on my account. Can you check?,delivery_tracking
CONV-00160,"Hello, Would you mind checking the latest status of ORD-100144?",order_status
CONV-00045,Please advise: What steps do I need to follow to return this product? I’m trying to sort this out before the end of the day. I'd appreciate your help.,return_request
CONV-04731,Quick question: I need to create a new password because I can't remember mine. I’m trying to sort this out before the end of the day. Thanks.,password_reset
CONV-04923,I need some help. I don't want the subscription to continue after this billing period. Can you check?,subscription_cancel
CONV-02639,Just checking — I changed my mind and would like to send the item back. I noticed this while reviewing my recent activity. I’d like to resolve this today.,return_request
CONV-03443,Please advise: Could you help me end my recurring plan? I noticed this while reviewing my recent activity. I'd appreciate your help.,subscription_cancel
CONV-04792,Something about my account activity looks suspicious. I haven't changed anything on my account. Thank you.,account_security
CONV-04004,"Hello, I'm still waiting for the money from my return. Can you check? Can you check?",refund_status
CONV-00627,"Hi, I see two charges for the same purchase. I placed the order earlier today. Thanks.",duplicate_charge
CONV-03095,Just checking — I’m planning around the delivery. When is it expected? I’m trying to sort this out before the end of the day. Thanks.,delivery_estimate
CONV-04757,I wanted to check whether Please stop my recurring membership. This is my first time dealing with this issue. Thank you.,subscription_cancel
CONV-00514,"Hi, Could you explain the return process for this purchase? I noticed this while reviewing my recent activity. Any guidance would be helpful.",return_request
CONV-00838,I’m contacting support because Roughly how long will delivery take?,delivery_estimate
CONV-02817,"Hi, I think someone may have accessed my account. I noticed this while reviewing my recent activity. Any guidance would be helpful.",account_security
CONV-03882,I wanted to check whether Do you have an update on ORD-100236? I want to know where it stands. This is my first time dealing with this issue. Can you check?,order_status
CONV-03987,"Could you help me? My delivery arrived, but the item inside is damaged. I noticed this while reviewing my recent activity. I’d like to resolve this today.",damaged_item
CONV-04131,I’m contacting support because Something different was packed instead of what I purchased. Thank you.,wrong_item
CONV-03097,"Hi, Something different was packed instead of what I purchased. I noticed this while reviewing my recent activity. Any guidance would be helpful.",wrong_item
CONV-00860,"Hi, I can't sign in to my account. I’m trying to sort this out before the end of the day. I'd appreciate your help.",account_access
CONV-00005,Please advise: When should ORD-100705 arrive? I placed the order earlier today. Any guidance would be helpful.,delivery_estimate
CONV-04771,The same purchase appears twice on my card statement. I haven't changed anything on my account. Please let me know.,duplicate_charge
CONV-00827,I need some help. I changed my mind and would like to send the item back. Please let me know.,refund_status
CONV-00212,Please help me arrange a return. Please let me know.,return_request
CONV-02566,Quick question: The promised delivery window is over for ORD-100424. I placed the order earlier today. I'd appreciate your help.,delivery_delay
CONV-00264,I’m contacting support because Where should I enter my promo code?,promo_code
CONV-03712,I wanted to check whether Do you have an update on ORD-100136? I want to know where it stands. I haven't changed anything on my account.,order_status
CONV-03891,I’m contacting support because Could you tell me the current location or transit stage of my parcel? I haven't changed anything on my account.,delivery_tracking
CONV-01079,"Hi, How can I prevent the plan from renewing? I placed the order earlier today. Any guidance would be helpful.",subscription_cancel
CONV-02573,"Hi, I'd like to withdraw this purchase if it hasn't shipped. I placed the order earlier today. Thanks.",order_cancellation
CONV-02582,"Hi, Could you tell me the current location or transit stage of my parcel? I’m trying to sort this out before the end of the day. Any guidance would be helpful.",delivery_tracking
CONV-00278,"Hi, My multi-item order is incomplete. I’m trying to sort this out before the end of the day. I’d like to resolve this today.",missing_item
CONV-04404,Quick question: The promised delivery window is over for ORD-100384. I’m trying to sort this out before the end of the day. I'd appreciate your help.,delivery_delay
CONV-04788,Quick question: I need to redirect this package to another address. I noticed this while reviewing my recent activity. I’d like to resolve this today.,address_change
CONV-02560,I’m contacting support because Something different was packed instead of what I purchased. This is my first time dealing with this issue. Can you check?,wrong_item
CONV-04206,I need some help. Can I change the shipping address for ORD-103530? I haven't changed anything on my account.,address_change
CONV-04957,"Hi, I opened the package and found the product broken. I noticed this while reviewing my recent activity. I’d like to resolve this today.",damaged_item
CONV-02727,"Hi, ORD-100340 was due on Monday, but it still hasn't arrived. I placed the order earlier today. I’d like to resolve this today.",delivery_delay
CONV-02488,Could you help me? Something about my account activity looks suspicious. I’m trying to sort this out before the end of the day. I’d like to resolve this today.,account_security
CONV-03086,Quick question: I noticed a login I don't recognize. I noticed this while reviewing my recent activity. Thanks.,account_security
CONV-04750,Please advise: Why are there duplicate transactions for one order? I noticed this while reviewing my recent activity. I'd appreciate your help.,duplicate_charge
CONV-02296,My subscription payment was higher than I expected. I haven't changed anything on my account. Can you check?,subscription_billing
CONV-04527,Could you help me? Please update the destination before the order ships. I noticed this while reviewing my recent activity. Thanks.,address_change
CONV-00970,"I wanted to check whether The box arrived, but case wasn't inside. This is my first time dealing with this issue.",missing_item
CONV-01819,Quick question: The item arrived damaged. What should I do? I’m trying to sort this out before the end of the day. Thanks.,damaged_item
CONV-02631,"Hi, Checkout keeps rejecting my payment. I’m trying to sort this out before the end of the day. Thanks.",payment_failure
CONV-03341,Please advise: I can't finish the purchase because the payment isn't accepted. I noticed this while reviewing my recent activity. Thanks.,payment_failure
CONV-03224,I wanted to check whether I have a question about the charge on my recurring plan. I haven't changed anything on my account. Can you check?,subscription_billing
CONV-01629,Could you help me? Can you send me through the password recovery process? I placed the order earlier today. Thanks.,password_reset
CONV-02401,I need some help. The discount isn't being applied even though I entered the code. Please let me know.,promo_code
CONV-04986,Quick question: Can you tell me more about this product's features? I’m trying to sort this out before the end of the day. I'd appreciate your help.,product_information
CONV-01393,"Hi, I can't sign in to my account. I placed the order earlier today. I’d like to resolve this today.",account_access
CONV-01126,Please advise: My parcel is 3 days late. Can you investigate? I’m trying to sort this out before the end of the day. Thanks.,delivery_delay
CONV-04435,Just checking — Has the refund for ORD-101145 been issued yet? I noticed this while reviewing my recent activity. I'd appreciate your help.,refund_status
CONV-01756,Just checking — I changed my mind and would like to send the item back. I placed the order earlier today. Any guidance would be helpful.,return_request
CONV-01940,I’m contacting support because Can you see what stage ORD-100092 is at right now? This is my first time dealing with this issue. Can you check?,order_status
CONV-03741,Has the courier scanned ORD-104837 yet? This is my first time dealing with this issue. Can you check?,delivery_tracking
CONV-03616,"Hello, Can you show me the latest tracking update for my shipment? I haven't changed anything on my account. Thank you.",delivery_tracking
CONV-01410,Please advise: Could you help me end my recurring plan? I placed the order earlier today. I'd appreciate your help.,subscription_cancel
CONV-01606,I need some help. Part of ORD-102638 was not included in the delivery. This is my first time dealing with this issue.,missing_item
CONV-00570,Quick question: Please stop my recurring membership. I placed the order earlier today. I'd appreciate your help.,subscription_cancel
CONV-03268,I wanted to check whether The promotional code says it is invalid. Can you check?,promo_code
CONV-00179,I wanted to check whether The promised delivery window is over for ORD-100279. I haven't changed anything on my account. Can you check?,delivery_delay
CONV-00915,Just checking — I don't want the subscription to continue after this billing period. I noticed this while reviewing my recent activity. I'd appreciate your help.,subscription_cancel
CONV-02838,"Hi, When should the refund appear in my account? I placed the order earlier today. I'd appreciate your help.",refund_status
CONV-00981,I’m contacting support because Could you explain the return process for this purchase? Please let me know.,return_request
CONV-01530,"Hello, Why are there duplicate transactions for one order? I haven't changed anything on my account. Can you check?",duplicate_charge
CONV-00270,Please advise: Would you mind checking the latest status of ORD-100149? I placed the order earlier today. I'd appreciate your help.,order_status
CONV-02587,Please advise: Can you cancel ORD-101940 for me? I noticed this while reviewing my recent activity. Thanks.,order_cancellation
CONV-02578,I’m contacting support because Could you tell me the current location or transit stage of my parcel? This is my first time dealing with this issue. Can you check?,delivery_tracking
CONV-03884,"Hello, When should ORD-100520 arrive? Thank you.",delivery_estimate
CONV-02043,Could you help me? I no longer want this order. Is cancellation still possible? I’m trying to sort this out before the end of the day. Any guidance would be helpful.,order_cancellation
CONV-03581,Please advise: Does this product come with the accessories shown? I placed the order earlier today. Thanks.,product_information
CONV-03155,Quick question: Can you give me an ETA for this shipment? I noticed this while reviewing my recent activity. I’d like to resolve this today.,delivery_estimate
CONV-00057,"Quick question: The item was returned, but I haven't received the refund. I noticed this while reviewing my recent activity. Any guidance would be helpful.",refund_status
CONV-04854,I’m contacting support because Could you tell me the current location or transit stage of my parcel? I haven't changed anything on my account. Thank you.,delivery_tracking
CONV-02241,Just checking — Part of ORD-102543 was not included in the delivery. I noticed this while reviewing my recent activity. I’d like to resolve this today.,missing_item
CONV-02265,Quick question: Can you tell me more about this product's features? I’m trying to sort this out before the end of the day. Any guidance would be helpful.,product_information
CONV-01591,"Hi, Where can I request a password reset? I noticed this while reviewing my recent activity. Thanks.",password_reset
CONV-01770,I’m contacting support because I'd like to withdraw this purchase if it hasn't shipped. I haven't changed anything on my account.,order_cancellation
CONV-01345,Please advise: I entered the wrong delivery address. Can it be corrected? I noticed this while reviewing my recent activity. I’d like to resolve this today.,address_change
CONV-02057,I wanted to check whether The promotional code says it is invalid. I haven't changed anything on my account. Please let me know.,promo_code
CONV-02818,"Hello, I received the package, but one of the products is absent. Please let me know.",missing_item
CONV-03354,Could you help me? My payment is being declined at checkout. I placed the order earlier today. Any guidance would be helpful.,payment_failure
CONV-04074,"Hi, Something different was packed instead of what I purchased. I noticed this while reviewing my recent activity. Thanks.",wrong_item
CONV-00459,I wanted to check whether I need to redirect this package to another address. I haven't changed anything on my account. Thank you.,address_change
CONV-04953,Just checking — Why does the payment fail whenever I try to complete the order? I’m trying to sort this out before the end of the day. Thanks.,payment_failure
CONV-03655,I’m contacting support because Why was my subscription charged this month? This is my first time dealing with this issue. Please let me know.,subscription_billing
CONV-00701,Could you help me? Could you explain the available options for this product? I’m trying to sort this out before the end of the day. Any guidance would be helpful.,product_information
CONV-04122,I need some help. I changed my mind and would like to send the item back. This is my first time dealing with this issue. Thank you.,return_request
CONV-02214,I wanted to check whether I want to track the package that was just dispatched. This is my first time dealing with this issue. Please let me know.,delivery_tracking
CONV-00147,Quick question: I keep getting rejected when I try to sign in. I noticed this while reviewing my recent activity. I'd appreciate your help.,account_access
CONV-03999,I’m contacting support because I need the specifications before I decide whether to buy it. This is my first time dealing with this issue.,product_information
CONV-01012,Could you help me? The same purchase appears twice on my card statement. I noticed this while reviewing my recent activity. I'd appreciate your help.,duplicate_charge
CONV-04230,I wanted to check whether The promotional code says it is invalid. Please let me know.,promo_code
CONV-00064,"Hi, How can I prevent the plan from renewing? I’m trying to sort this out before the end of the day. I’d like to resolve this today.",subscription_cancel
CONV-01778,Quick question: The delivered item doesn't match my order. I placed the order earlier today. Any guidance would be helpful.,wrong_item
CONV-04916,I need some help. Part of ORD-102568 was not included in the delivery. I haven't changed anything on my account. Thank you.,missing_item
CONV-03109,I need some help. What exactly is included with this item? I haven't changed anything on my account. Can you check?,product_information
CONV-01484,Just checking — What exactly is included with this item? I’m trying to sort this out before the end of the day. Thanks.,product_information
CONV-00939,Please advise: Would you mind checking the latest status of ORD-100139? I’m trying to sort this out before the end of the day. Any guidance would be helpful.,order_status
CONV-00497,I need some help. I’m planning around the delivery. When is it expected? Thank you.,delivery_estimate
CONV-03623,I’m contacting support because Where should I enter my promo code? Please let me know.,promo_code
CONV-03578,I need some help. Can you explain the latest recurring charge? I haven't changed anything on my account. Please let me know.,subscription_billing
CONV-02586,I need some help. The item I received isn't the one I ordered.,wrong_item
CONV-00144,"Hello, Could you help me end my recurring plan? This is my first time dealing with this issue. Please let me know.",subscription_cancel
CONV-02810,"Quick question: The box arrived, but mug wasn't inside. I’m trying to sort this out before the end of the day. Any guidance would be helpful.",missing_item
CONV-03377,I wanted to check whether I need to redirect this package to another address. This is my first time dealing with this issue. Can you check?,address_change
CONV-04330,Could you help me? I want to cancel my subscription. I noticed this while reviewing my recent activity. Thanks.,subscription_cancel
CONV-02360,Please advise: My package contains a different product. I’m trying to sort this out before the end of the day. I’d like to resolve this today.,wrong_item
CONV-02537,"I’m contacting support because ORD-100365 was due on Tuesday, but it still hasn't arrived. Thank you.",delivery_delay
CONV-02253,Just checking — I changed my mind and would like to send the item back. I noticed this while reviewing my recent activity. Any guidance would be helpful.,return_request
